辽宁移动华为 （支持时移和回看）,#genre#
茶频道,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227371/index.m3u8?servicetype=1
茶频道,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227705/index.m3u8?servicetype=1
快乐垂钓,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227441/index.m3u8?servicetype=1
快乐垂钓,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227632/index.m3u8?servicetype=1
睛彩广场舞,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227423/index.m3u8?servicetype=1
睛彩广场舞,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227590/index.m3u8?servicetype=1
睛彩竞技,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227417/index.m3u8?servicetype=1
睛彩竞技,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227670/index.m3u8?servicetype=1
睛彩篮球,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227478/index.m3u8?servicetype=1
睛彩篮球,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227673/index.m3u8?servicetype=1
睛彩青少,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227420/index.m3u8?servicetype=1
睛彩青少,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227587/index.m3u8?servicetype=1
梨园频道,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227362/index.m3u8?servicetype=1
梨园频道,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227721/index.m3u8?servicetype=1
文物宝库,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227359/index.m3u8?servicetype=1
文物宝库,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227718/index.m3u8?servicetype=1
武术世界,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227487/index.m3u8?servicetype=1
武术世界,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227708/index.m3u8?servicetype=1
国学频道,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227435/index.m3u8?servicetype=1
国学频道,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227653/index.m3u8?servicetype=1
书画频道,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227493/index.m3u8?servicetype=1
书画频道,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227650/index.m3u8?servicetype=1
卡酷少儿,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226157/index.m3u8?servicetype=1
新动漫,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226818/index.m3u8?servicetype=1
新动漫,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227706/index.m3u8?servicetype=1
优漫卡通,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226768/index.m3u8?servicetype=1
优漫卡通,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227676/index.m3u8?servicetype=1
优漫卡通,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226149/index.m3u8?servicetype=1
嘉佳卡通,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226744/index.m3u8?servicetype=1
嘉佳卡通,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227672/index.m3u8?servicetype=1
家庭理财,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226754/index.m3u8?servicetype=1
家庭理财,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227596/index.m3u8?servicetype=1
央广购物,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227105/index.m3u8?servicetype=1
央广购物,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227581/index.m3u8?servicetype=1
宜佳购物,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227309/index.m3u8?servicetype=1
宜佳购物,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227557/index.m3u8?servicetype=1
宜佳购物,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226884/index.m3u8?servicetype=1
宜佳购物,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227572/index.m3u8?servicetype=1
优购物,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227335/index.m3u8?servicetype=1
优购物,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227578/index.m3u8?servicetype=1
好享购物,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226663/index.m3u8?servicetype=1
家有购物,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226985/index.m3u8?servicetype=1
家有购物,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227703/index.m3u8?servicetype=1
聚鲨环球精选,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227044/index.m3u8?servicetype=1
聚鲨环球精选,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227667/index.m3u8?servicetype=1
咪视界01,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227439/index.m3u8?servicetype=1
咪视界02,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227409/index.m3u8?servicetype=1
咪视界03,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227323/index.m3u8?servicetype=1
咪视界04,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227387/index.m3u8?servicetype=1
咪视界05,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227366/index.m3u8?servicetype=1
咪视界06,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227369/index.m3u8?servicetype=1
咪视界07,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227406/index.m3u8?servicetype=1
咪视界08,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227320/index.m3u8?servicetype=1
咪视界09,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227314/index.m3u8?servicetype=1
咪视界10,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227308/index.m3u8?servicetype=1
咪视界11,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227372/index.m3u8?servicetype=1
咪视界12,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227317/index.m3u8?servicetype=1
咪视界13,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227326/index.m3u8?servicetype=1
咪视界14,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227412/index.m3u8?servicetype=1
咪视界15,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227293/index.m3u8?servicetype=1
咪视界16,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227375/index.m3u8?servicetype=1
咪视界17,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227378/index.m3u8?servicetype=1
咪视界18,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227302/index.m3u8?servicetype=1
咪视界19,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227299/index.m3u8?servicetype=1
咪视界20,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227390/index.m3u8?servicetype=1
咪视界21,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227430/index.m3u8?servicetype=1
咪视界22,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227433/index.m3u8?servicetype=1
咪视界23,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227296/index.m3u8?servicetype=1
咪视界24,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227442/index.m3u8?servicetype=1
咪视界25,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227445/index.m3u8?servicetype=1
咪视界26,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227448/index.m3u8?servicetype=1
咪视界27,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227451/index.m3u8?servicetype=1
咪视界28,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227305/index.m3u8?servicetype=1
咪视界29,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227384/index.m3u8?servicetype=1
咪视界30,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227436/index.m3u8?servicetype=1
咪视界31,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227381/index.m3u8?servicetype=1
咪视界32,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227427/index.m3u8?servicetype=1
辽宁移动中兴,#genre#
CCTV4K超高清,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227516/index.m3u8?servicetype=1
CCTV4K超高清,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227623/index.m3u8?servicetype=1
CCTV16奥林匹克4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227416/index.m3u8?servicetype=1
CCTV16奥林匹克4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227709/index.m3u8?servicetype=1
北京卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227532/index.m3u8?servicetype=1
北京卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227629/index.m3u8?servicetype=1
北京卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227001/index.m3u8?servicetype=1
北京卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227656/index.m3u8?servicetype=1
东方卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227539/index.m3u8?servicetype=1
广东卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227510/index.m3u8?servicetype=1
广东卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227712/index.m3u8?servicetype=1
湖南卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227630/index.m3u8?servicetype=1
江苏卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227627/index.m3u8?servicetype=1
深圳卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227538/index.m3u8?servicetype=1
深圳卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227626/index.m3u8?servicetype=1
四川卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227624/index.m3u8?servicetype=1
山东卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227621/index.m3u8?servicetype=1
浙江卫视4K,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227542/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227209/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227461/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227637/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226998/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227574/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227714/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226759/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227365/index.m3u8?servicetype=1
CCTV-1综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227679/index.m3u8?servicetype=1
CCTV-2财经,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227558/index.m3u8?servicetype=1
CCTV-2财经,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227525/index.m3u8?servicetype=1
CCTV-2财经,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226853/index.m3u8?servicetype=1
CCTV-2财经,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227675/index.m3u8?servicetype=1
CCTV-3综艺,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227215/index.m3u8?servicetype=1
CCTV-3综艺,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227437/index.m3u8?servicetype=1
CCTV-3综艺,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227553/index.m3u8?servicetype=1
CCTV-4中文国际,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227324/index.m3u8?servicetype=1
CCTV-4中文国际,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227419/index.m3u8?servicetype=1
CCTV-4中文国际,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227556/index.m3u8?servicetype=1
CCTV-4中文国际,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226741/index.m3u8?servicetype=1
CCTV-4中文国际,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227682/index.m3u8?servicetype=1
CCTV-5体育,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227218/index.m3u8?servicetype=1
CCTV-5体育,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227522/index.m3u8?servicetype=1
CCTV-5体育,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227425/index.m3u8?servicetype=1
CCTV-5+体育赛事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227571/index.m3u8?servicetype=1
CCTV-5+体育赛事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227555/index.m3u8?servicetype=1
CCTV-5+体育赛事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226910/index.m3u8?servicetype=1
CCTV-5+体育赛事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227602/index.m3u8?servicetype=1
CCTV-6电影,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227221/index.m3u8?servicetype=1
CCTV-6电影,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227422/index.m3u8?servicetype=1
CCTV-6电影,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227428/index.m3u8?servicetype=1
CCTV-7国防军事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227350/index.m3u8?servicetype=1
CCTV-7国防军事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227528/index.m3u8?servicetype=1
CCTV-7国防军事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227534/index.m3u8?servicetype=1
CCTV-8电视剧,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227325/index.m3u8?servicetype=1
CCTV-8电视剧,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227531/index.m3u8?servicetype=1
CCTV-8电视剧,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227431/index.m3u8?servicetype=1
CCTV-9纪录,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227337/index.m3u8?servicetype=1
CCTV-9纪录,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227559/index.m3u8?servicetype=1
CCTV-9纪录,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227434/index.m3u8?servicetype=1
CCTV-10科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227562/index.m3u8?servicetype=1
CCTV-10科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227440/index.m3u8?servicetype=1
CCTV-10科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226792/index.m3u8?servicetype=1
CCTV-10科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227678/index.m3u8?servicetype=1
CCTV-11戏曲,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227537/index.m3u8?servicetype=1
CCTV-11戏曲,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227443/index.m3u8?servicetype=1
CCTV-12社会与法,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227343/index.m3u8?servicetype=1
CCTV-12社会与法,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227543/index.m3u8?servicetype=1
CCTV-12社会与法,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227540/index.m3u8?servicetype=1
CCTV-12社会与法,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226862/index.m3u8?servicetype=1
CCTV-12社会与法,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227599/index.m3u8?servicetype=1
CCTV-13新闻,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227333/index.m3u8?servicetype=1
CCTV-13新闻,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227449/index.m3u8?servicetype=1
CCTV-13新闻,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227446/index.m3u8?servicetype=1
CCTV-14少儿,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227452/index.m3u8?servicetype=1
CCTV-14少儿,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227546/index.m3u8?servicetype=1
CCTV-14少儿,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226789/index.m3u8?servicetype=1
CCTV-14少儿,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227681/index.m3u8?servicetype=1
CCTV-15音乐,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227549/index.m3u8?servicetype=1
CCTV-15音乐,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227565/index.m3u8?servicetype=1
CCTV-16奥林匹克,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227458/index.m3u8?servicetype=1
CCTV-16奥林匹克,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227455/index.m3u8?servicetype=1
CCTV-17农业农村,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227568/index.m3u8?servicetype=1
CCTV-17农业农村,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227552/index.m3u8?servicetype=1
CCTV-17农业农村,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226908/index.m3u8?servicetype=1
CCTV-17农业农村,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227685/index.m3u8?servicetype=1
CCTV央视台球,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227380/index.m3u8?servicetype=1
CCTV央视台球,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227711/index.m3u8?servicetype=1
CCTV央视文化精品,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227505/index.m3u8?servicetype=1
CCTV央视文化精品,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227644/index.m3u8?servicetype=1
CCTV第一剧场,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227444/index.m3u8?servicetype=1
CCTV第一剧场,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227730/index.m3u8?servicetype=1
CCTV风云剧场,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227447/index.m3u8?servicetype=1
CCTV风云剧场,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227736/index.m3u8?servicetype=1
CCTV风云音乐,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227502/index.m3u8?servicetype=1
CCTV风云音乐,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227641/index.m3u8?servicetype=1
CCTV风云足球,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227377/index.m3u8?servicetype=1
CCTV风云足球,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227638/index.m3u8?servicetype=1
CCTV怀旧剧场,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227499/index.m3u8?servicetype=1
CCTV怀旧剧场,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227733/index.m3u8?servicetype=1
CCTV女性时尚,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227508/index.m3u8?servicetype=1
CCTV女性时尚,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227742/index.m3u8?servicetype=1
CCTV世界地理,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227450/index.m3u8?servicetype=1
CCTV世界地理,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227739/index.m3u8?servicetype=1
CCTV高尔夫网球,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227496/index.m3u8?servicetype=1
CCTV高尔夫网球,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227715/index.m3u8?servicetype=1
CCTV电视指南,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227374/index.m3u8?servicetype=1
CCTV电视指南,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227748/index.m3u8?servicetype=1
CCTV兵器科技,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227453/index.m3u8?servicetype=1
CCTV兵器科技,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227647/index.m3u8?servicetype=1
中央新影老故事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227438/index.m3u8?servicetype=1
中央新影老故事,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227745/index.m3u8?servicetype=1
CETV1,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226732/index.m3u8?servicetype=1
CETV1,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227593/index.m3u8?servicetype=1
CHC动作电影,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227432/index.m3u8?servicetype=1
CHC动作电影,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227724/index.m3u8?servicetype=1
CHC家庭影院,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227368/index.m3u8?servicetype=1
CHC家庭影院,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227727/index.m3u8?servicetype=1
CHC影迷电影,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227490/index.m3u8?servicetype=1
CHC影迷电影,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227635/index.m3u8?servicetype=1
辽宁卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227242/index.m3u8?servicetype=1
辽宁卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227609/index.m3u8?servicetype=1
辽宁卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227570/index.m3u8?servicetype=1
辽宁卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226767/index.m3u8?servicetype=1
辽宁卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227605/index.m3u8?servicetype=1
辽宁北方,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227327/index.m3u8?servicetype=1
辽宁北方,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227551/index.m3u8?servicetype=1
辽宁北方,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226755/index.m3u8?servicetype=1
辽宁北方,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227663/index.m3u8?servicetype=1
辽宁都市,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227355/index.m3u8?servicetype=1
辽宁都市,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227639/index.m3u8?servicetype=1
辽宁都市,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226760/index.m3u8?servicetype=1
辽宁都市,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227569/index.m3u8?servicetype=1
辽宁公共,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227224/index.m3u8?servicetype=1
辽宁公共,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227658/index.m3u8?servicetype=1
辽宁公共,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226766/index.m3u8?servicetype=1
辽宁公共,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227575/index.m3u8?servicetype=1
辽宁教育青少,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227297/index.m3u8?servicetype=1
辽宁教育青少,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227655/index.m3u8?servicetype=1
辽宁教育青少,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226763/index.m3u8?servicetype=1
辽宁教育青少,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227660/index.m3u8?servicetype=1
辽宁经济,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227322/index.m3u8?servicetype=1
辽宁经济,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227645/index.m3u8?servicetype=1
辽宁经济,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226735/index.m3u8?servicetype=1
辽宁经济,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227666/index.m3u8?servicetype=1
辽宁生活,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227319/index.m3u8?servicetype=1
辽宁生活,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227560/index.m3u8?servicetype=1
辽宁生活,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226761/index.m3u8?servicetype=1
辽宁生活,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227657/index.m3u8?servicetype=1
辽宁体育休闲,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227334/index.m3u8?servicetype=1
辽宁体育休闲,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227642/index.m3u8?servicetype=1
辽宁体育休闲,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226764/index.m3u8?servicetype=1
辽宁体育休闲,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227654/index.m3u8?servicetype=1
辽宁移动电视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227328/index.m3u8?servicetype=1
辽宁移动电视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227554/index.m3u8?servicetype=1
辽宁移动电视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226982/index.m3u8?servicetype=1
辽宁移动电视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227664/index.m3u8?servicetype=1
辽宁影视剧,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227331/index.m3u8?servicetype=1
辽宁影视剧,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227652/index.m3u8?servicetype=1
辽宁影视剧,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226738/index.m3u8?servicetype=1
辽宁影视剧,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227651/index.m3u8?servicetype=1
沈阳新闻综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227315/index.m3u8?servicetype=1
沈阳新闻综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227563/index.m3u8?servicetype=1
沈阳新闻综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226895/index.m3u8?servicetype=1
沈阳新闻综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227584/index.m3u8?servicetype=1
阜新教育,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227498/index.m3u8?servicetype=1
阜新教育,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227662/index.m3u8?servicetype=1
阜新新闻综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227407/index.m3u8?servicetype=1
